cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id,,,
2020,National,10/21/20,Donald Trump,1/30/20,2/2/20,AtlasIntel,1600,rv,1.103226,0,45.4,45.19695,42.02276,,63435,116545,,,
2020,National,10/21/20,Donald Trump,1/27/20,2/2/20,Morning Consult,7178,rv,0.6788805,0,42,42.92553,39.78917,,63433,116516,,,
2020,National,10/21/20,Donald Trump,1/26/20,1/29/20,NBC News/The Wall Street Journal,1000,rv,1.470825,0,44,45.36209,42.27773,,63407,116478,,,
2020,National,10/21/20,Donald Trump,1/23/20,1/30/20,IBD/TIPP,856,rv,1.393331,0,48,47.97807,44.8942,,63412,116429,,,
2020,National,10/21/20,Donald Trump,1/15/20,1/28/20,USC Dornsife/Los Angeles Times,4869,rv,1.290012,0,40,42.44516,39.61656,,63408,116411,,,
2020,National,10/21/20,Donald Trump,1/15/20,1/16/20,Zogby Interactive/JZ Analytics,882,lv,0.8948027,0,46,45.11022,42.47953,,63406,116403,,,
2020,National,10/21/20,Donald Trump,1/20/20,1/26/20,Morning Consult,8399,rv,0.7544375,0,41,41.92165,39.07894,,63366,116201,,,
2020,National,10/21/20,Donald Trump,1/20/20,1/23/20,ABC News/The Washington Post,880,rv,1.653499,0,46,45.89132,43.03858,,63344,116159,,,
2020,National,10/21/20,Donald Trump,1/19/20,1/22/20,Fox News/Beacon Research/Shaw & Co. Research,1005,rv,1.549305,0,41,42.61264,39.84761,,63350,116142,,,
2020,National,10/21/20,Donald Trump,1/21/20,1/23/20,Emerson College,1128,rv,1.604626,0,49.6,46.37523,43.53105,,63338,116073,,,
2020,National,10/21/20,Donald Trump,1/16/20,1/19/20,SSRS,1051,rv,1.227036,0,44,44.49604,41.78897,,63304,115955,,,
2020,National,10/21/20,Donald Trump,1/15/20,1/19/20,Morning Consult,5944,rv,0.582231,0,41,41.92165,39.28815,,63315,115933,,,
2020,National,10/21/20,Donald Trump,1/14/20,1/16/20,SurveyUSA,4069,rv,4.441382,0,43,44.48315,41.86515,,63295,115912,,,
2020,National,10/21/20,Donald Trump,1/6/20,1/12/20,Morning Consult,8299,rv,0.8014892,0,41,41.92165,39.59678,,63268,115668,,,
2020,National,10/21/20,Donald Trump,1/3/20,1/11/20,IBD/TIPP,846,rv,1.379878,0,46,45.97813,43.67556,,63257,115619,,,
2020,National,10/21/20,Donald Trump,12/30/19,1/5/20,Morning Consult,8436,rv,0.9687407,0,40,40.91729,38.83584,,63225,115426,,,
2020,National,10/21/20,Donald Trump,12/5/19,12/8/19,Zogby Interactive/JZ Analytics,865,lv,0.9407237,0,46,45.11022,43.16299,,63158,115250,,,
2020,National,10/21/20,Donald Trump,12/12/19,12/15/19,SSRS,888,rv,1.107946,0,44,44.49604,42.52791,,63136,115085,,,
2020,National,10/21/20,Donald Trump,12/18/19,12/19/19,Ipsos,1112.5,a,0.8847215,0,35.5,39.2443,37.30181,,63157,115082,,,
2020,National,10/21/20,Donald Trump,12/15/19,12/17/19,Emerson College,1222,rv,1.697808,0,48.4,45.18037,43.17452,,63139,114956,,,
2020,National,10/21/20,Donald Trump,12/10/19,12/14/19,Suffolk University,1000,rv,1.592827,0,44,45.52885,43.56784,,63116,114924,,,
2020,National,10/21/20,Donald Trump,12/5/19,12/14/19,IBD/TIPP,849,rv,1.389818,0,45,44.97818,43.01458,,63118,114914,,,
2020,National,10/21/20,Donald Trump,12/8/19,12/11/19,Fox News/Beacon Research/Shaw & Co. Research,1000,rv,1.543338,0,41,42.61264,40.69151,,63115,114891,,,
2020,National,10/21/20,Donald Trump,12/4/19,12/9/19,Quinnipiac University,1553,rv,1.852437,0,42,44.18878,42.26533,,63055,114518,,,
2020,National,10/21/20,Donald Trump,11/15/19,11/21/19,SocialSphere,2055,rv,1.174856,0,39,41.45495,40.0013,,63036,114372,,,
2020,National,10/21/20,Donald Trump,11/20/19,11/21/19,SurveyUSA,3850,rv,4.307248,0,39,40.4577,38.91856,,62979,114009,,,
2020,National,10/21/20,Donald Trump,11/17/19,11/20/19,Emerson College,1092,rv,1.567749,0,50.7,47.47258,45.96488,,62715,113432,,,
2020,National,10/21/20,Donald Trump,11/8/19,11/8/19,Morning Consult,1347,rv,1.008419,0,40,40.91729,40.11858,,62590,112864,,,
2020,NE-2,10/21/20,Donald Trump,10/1/20,10/4/20,FM3 Research,450,lv,0.5380676,0.5380676,42,43.46724,43.41985,,70689,132217,,,
2020,NE-2,10/21/20,Donald Trump,9/25/20,9/27/20,Siena College/The New York Times Upshot,420,lv,0.9140276,0.8307011,41,41.31894,41.07055,,70007,130405,,,
2020,NE-2,10/21/20,Donald Trump,7/27/20,7/29/20,Global Strategy Group,400,lv,0.4055427,0.1410584,44,44.86471,45.07505,,69554,129583,,,
2020,NE-2,10/21/20,Donald Trump,9/14/20,9/16/20,Global Strategy Group,400,lv,0.4291263,0.3569031,45,45.86697,45.40525,,69552,129581,,,
2020,NE-2,10/21/20,Donald Trump,6/30/20,7/5/20,GQR Research (GQRR),502,lv,0.7029753,0.1212707,44,45.08062,45.69917,,67063,125307,,,
2020,NE-2,10/21/20,Donald Trump,5/7/20,5/10/20,DCCC Targeting and Analytics Department,448,lv,0.548575,0,41,42.66922,42.19719,,66263,123320,,,
2020,NE-1,10/21/20,Donald Trump,7/16/20,7/22/20,Strategies 360,400,lv,0.5443424,0.5443424,48,49.44894,49.95451,,67971,127275,,,
2020,Montana,10/21/20,Donald Trump,9/22/20,10/19/20,SurveyMonkey,986,lv,0.4708591,0.3226867,53,50.45124,50.43381,T,71491,133929,,,
2020,Montana,10/21/20,Donald Trump,9/21/20,10/18/20,SurveyMonkey,924,lv,0.0161809,0.0105232,53,50.45124,50.4299,T,71406,133746,,,
2020,Montana,10/21/20,Donald Trump,9/20/20,10/17/20,SurveyMonkey,897,lv,0.0161922,0.0099644,54,51.45414,51.42828,T,71324,133584,,,
2020,Montana,10/21/20,Donald Trump,9/18/20,10/16/20,SurveyMonkey,885,lv,0.0319409,0.0185391,54,51.45414,51.42691,T,71266,133467,,,
2020,Montana,10/21/20,Donald Trump,9/18/20,10/15/20,SurveyMonkey,835,lv,0,0,54,51.45414,51.42778,T,71205,133340,,,
2020,Montana,10/21/20,Donald Trump,9/17/20,10/14/20,SurveyMonkey,795,lv,0.0162226,0.0082815,54,51.45414,51.42828,T,71131,133190,,,
2020,Montana,10/21/20,Donald Trump,9/16/20,10/13/20,SurveyMonkey,744,lv,0.0159648,0.0075916,57,54.4707,54.44506,T,71037,132983,,,
2020,Montana,10/21/20,Donald Trump,9/14/20,10/2/20,Montana State University Bozeman,1615,lv,0.9744243,0.1907964,51,51.96174,51.91624,,70992,132851,,,
2020,Montana,10/21/20,Donald Trump,9/15/20,10/12/20,SurveyMonkey,706,lv,0.0160224,0.0070588,57,54.4707,54.44464,T,70950,132781,,,
2020,Montana,10/21/20,Donald Trump,10/9/20,10/10/20,Public Policy Polling,798,v,1.126352,1.126352,52,52.65704,52.63309,,70732,132322,,,
2020,Montana,10/21/20,Donald Trump,10/5/20,10/7/20,Emerson College,500,lv,0.9512303,0.7184117,56.4,54.92356,54.92601,,70662,132135,,,
2020,Montana,10/21/20,Donald Trump,9/30/20,10/5/20,Data for Progress,737,lv,0.7504703,0.4880681,49,50.35187,50.36101,,70656,132124,,,
2020,Montana,10/21/20,Donald Trump,6/8/20,6/30/20,SurveyMonkey,166,lv,0.2460309,0,57.39,54.86373,55.60224,,70471,131325,,,
2020,Montana,10/21/20,Donald Trump,7/1/20,7/31/20,SurveyMonkey,527,lv,0.4417229,0,53.05,50.50136,50.95415,,70420,131223,,,
2020,Montana,10/21/20,Donald Trump,8/1/20,8/31/20,SurveyMonkey,1939,lv,0.6020836,0,52,49.44965,49.24401,,70370,131121,,,
2020,Montana,10/21/20,Donald Trump,9/1/20,9/30/20,SurveyMonkey,480,lv,0.2887686,0,57.32,54.79317,54.66677,T,70319,131014,,,
2020,Montana,10/21/20,Donald Trump,9/14/20,9/16/20,Siena College/The New York Times Upshot,625,lv,1.327523,0,49,49.7529,49.58823,,69561,129594,,,
2020,Montana,10/21/20,Donald Trump,8/30/20,9/5/20,Fabrizio Ward/Hart Research Associates,800,lv,1.401522,0,50,50.36023,50.13905,,68577,128404,,,
2020,Montana,10/21/20,Donald Trump,8/22/20,8/27/20,Expedition Strategies,400,lv,0.5014355,0,48,49.76286,49.58329,,68304,127927,,,
2020,Montana,10/21/20,Donald Trump,7/31/20,8/2/20,Emerson College,584,lv,1.080215,0,54.49,53.00672,53.23222,,67867,127062,,,
2020,Montana,10/21/20,Donald Trump,7/23/20,7/24/20,Public Policy Polling,917,v,0.8688146,0,50,51.3791,51.68388,,67788,126871,,,
2020,Montana,10/21/20,Donald Trump,7/11/20,7/16/20,Spry Strategies,701,lv,0.7142788,0,51.69,50.29735,50.76696,,67626,126526,,,
2020,Montana,10/21/20,Donald Trump,7/11/20,7/13/20,Civiqs,873,rv,0.8490713,0,49,50.42115,50.85133,,67079,125335,,,
2020,Montana,10/21/20,Donald Trump,7/9/20,7/10/20,Public Policy Polling,1224,v,1.432387,0,51,51.65765,52.07205,,67067,125313,,,
2020,Montana,10/21/20,Donald Trump,6/17/20,6/26/20,University of Montana,517,rv,0.5468043,0,52.3,52.90432,53.81706,,66978,125098,,,
2020,Montana,10/21/20,Donald Trump,4/10/20,4/27/20,Montana State University Bozeman,459,lv,0.5859156,0,45.32,46.27795,45.60189,,66072,122720,,,
2020,Montana,10/21/20,Donald Trump,2/12/20,2/22/20,University of Montana,498,lv,0.61264,0,56.2,55.41568,53.47096,,64574,119056,,,
2020,Missouri,10/21/20,Donald Trump,9/22/20,10/19/20,SurveyMonkey,3955,lv,0.5555377,0.2710036,52,49.58495,49.54343,T,71493,133931,,,
2020,Missouri,10/21/20,Donald Trump,9/20/20,10/18/20,SurveyMonkey,3869,lv,0.0389757,0.01757,52,49.58495,49.53819,T,71408,133748,,,
2020,Missouri,10/21/20,Donald Trump,9/19/20,10/17/20,SurveyMonkey,3781,lv,0.0199794,0.0082643,53,50.58655,50.53381,T,71326,133586,,,
2020,Missouri,10/21/20,Donald Trump,9/19/20,10/16/20,SurveyMonkey,3702,lv,0,0,53,50.58655,50.52983,T,71268,133469,,,
2020,Missouri,10/21/20,Donald Trump,10/14/20,10/15/20,Remington Research Group,1010,lv,0.8068762,0.8068762,51,50.70957,50.80175,,71240,133388,,,
2020,Missouri,10/21/20,Donald Trump,9/18/20,10/15/20,SurveyMonkey,3507,lv,0.0210097,0.0071331,53,50.58655,50.52648,T,71207,133342,,,
2020,Missouri,10/21/20,Donald Trump,9/17/20,10/14/20,SurveyMonkey,3273,lv,0.0206539,0.0062441,53,50.58655,50.52134,T,71133,133192,,,
2020,Missouri,10/21/20,Donald Trump,9/15/20,10/13/20,SurveyMonkey,3136,lv,0.0405071,0.0107349,53,50.58655,50.51558,T,71039,132985,,,
2020,Missouri,10/21/20,Donald Trump,9/15/20,10/12/20,SurveyMonkey,3018,lv,0,0,53,50.58655,50.50892,T,70949,132780,,,
2020,Missouri,10/21/20,Donald Trump,9/24/20,10/7/20,YouGov,931,lv,1.223429,0.328406,51.8,51.82793,51.77958,,70777,132398,,,
2020,Missouri,10/21/20,Donald Trump,9/28/20,10/2/20,Garin-Hart-Yang Research Group,600,lv,0.7116085,0.1649881,50,51.73067,51.66834,,70638,132088,,,
2020,Missouri,10/21/20,Donald Trump,9/30/20,10/1/20,Remington Research Group,980,lv,0.696498,0.2619192,51,50.70957,50.81797,,70499,131407,,,
2020,Missouri,10/21/20,Donald Trump,6/8/20,6/30/20,SurveyMonkey,868,lv,0.3479935,0,51.41,48.99459,49.80941,,70473,131327,,,
2020,Missouri,10/21/20,Donald Trump,7/1/20,7/31/20,SurveyMonkey,2261,lv,0.5938675,0,53.92,51.5091,52.05444,,70422,131225,,,
2020,Missouri,10/21/20,Donald Trump,8/1/20,8/31/20,SurveyMonkey,1863,lv,0.598774,0,54,51.58937,51.33393,,70372,131123,,,
2020,Missouri,10/21/20,Donald Trump,9/1/20,9/30/20,SurveyMonkey,2157,lv,0.503274,0,52.91,50.49635,50.21969,T,70321,131016,,,
2020,Missouri,10/21/20,Donald Trump,9/16/20,9/17/20,Remington Research Group,1046,lv,0.853736,0,53,52.71012,52.56085,,69557,129589,,,
2020,Missouri,10/21/20,Donald Trump,9/1/20,9/3/20,We Ask America,500,lv,0.6439854,0,49,49.70467,49.35543,,68506,128253,,,
2020,Missouri,10/21/20,Donald Trump,8/26/20,8/28/20,Trafalgar Group,1015,lv,0.6529737,0,51.9,50.36428,50.07541,,68258,127867,,,
2020,Missouri,10/21/20,Donald Trump,6/23/20,7/1/20,YouGov,900,lv,1.199733,0,49.6,49.62795,50.41137,,67069,125320,,,
2020,Missouri,10/21/20,Donald Trump,6/16/20,6/22/20,Garin-Hart-Yang Research Group,800,lv,0.8173605,0,46,47.72667,48.55608,,66941,125004,,,
2020,Missouri,10/21/20,Donald Trump,6/10/20,6/11/20,Remington Research Group,1152,lv,0.8508527,0,51,50.70957,51.58989,,66795,124634,,,
2020,Missouri,10/21/20,Donald Trump,5/26/20,5/27/20,We Ask America,500,lv,0.6439854,0,48,48.70425,49.06334,,66555,124033,,,
2020,Missouri,10/21/20,Donald Trump,2/26/20,2/27/20,Remington Research Group,1050,lv,0.8600931,0,52,51.70977,49.74989,,64628,119297,,,
2020,Missouri,10/21/20,Donald Trump,1/20/20,1/22/20,American Viewpoint,1200,lv,1.13492,0,50,49.0153,47.13655,,63390,116342,,,
2020,Mississippi,10/21/20,Donald Trump,9/22/20,10/19/20,SurveyMonkey,1442,lv,0.4276078,0.4276078,60,56.83891,56.77714,T,71492,133930,,,
2020,Mississippi,10/21/20,Donald Trump,9/21/20,10/18/20,SurveyMonkey,1404,lv,0.0148499,0.0147341,60,56.83891,56.77287,T,71407,133747,,,
2020,Mississippi,10/21/20,Donald Trump,9/20/20,10/17/20,SurveyMonkey,1383,lv,0.0146146,0.0143866,60,56.83891,56.76925,T,71325,133585,,,
2020,Mississippi,10/21/20,Donald Trump,9/19/20,10/16/20,SurveyMonkey,1359,lv,0.0143538,0.0140179,59,55.82577,55.75482,T,71267,133468,,,
2020,Mississippi,10/21/20,Donald Trump,9/17/20,10/15/20,SurveyMonkey,1290,lv,0.0263077,0.0254868,59,55.82577,55.75391,T,71206,133341,,,
2020,Mississippi,10/21/20,Donald Trump,9/17/20,10/14/20,SurveyMonkey,1182,lv,0,0,60,56.83891,56.7654,T,71132,133191,,,
2020,Mississippi,10/21/20,Donald Trump,9/15/20,10/13/20,SurveyMonkey,1118,lv,0.0228287,0.0217603,59,55.82577,55.74959,T,71038,132984,,,
2020,Mississippi,10/21/20,Donald Trump,9/14/20,10/12/20,SurveyMonkey,1063,lv,0.0108667,0.0102734,58,54.81433,54.73481,T,70948,132779,,,
2020,Mississippi,10/21/20,Donald Trump,6/8/20,6/30/20,SurveyMonkey,425,lv,0.2924502,0,62.88,59.76632,60.28854,,70472,131326,,,
2020,Mississippi,10/21/20,Donald Trump,7/1/20,7/31/20,SurveyMonkey,733,lv,0.3301319,0.0571679,59.3,56.12953,56.4835,,70421,131224,,,
2020,Mississippi,10/21/20,Donald Trump,8/1/20,8/31/20,SurveyMonkey,607,lv,0.2295638,0.1131703,61,57.85375,57.67982,,70371,131122,,,
2020,Mississippi,10/21/20,Donald Trump,9/1/20,9/30/20,SurveyMonkey,782,lv,0.1027521,0.0859206,54.86,51.6493,51.45753,T,70320,131015,,,
2020,Mississippi,10/21/20,Donald Trump,8/28/20,8/30/20,The Tyson Group,600,lv,0.8027959,0.5397894,50,50.99585,50.77828,,69580,129664,,,
2020,Mississippi,10/21/20,Donald Trump,7/30/20,8/9/20,Garin-Hart-Yang Research Group,600,lv,0.7116085,0.2286917,53,54.36039,54.53782,,68045,127435,,,
2020,Mississippi,10/21/20,Donald Trump,6/2/20,6/4/20,Chism Strategies,568,lv,0.6438444,0,50.4,51.78996,52.08562,,66825,124703,,,
2020,Mississippi,10/21/20,Donald Trump,4/8/20,4/9/20,Chism Strategies,508,lv,0.6855171,0,48.7,50.09025,49.30597,,65810,121681,,,
2020,Mississippi,10/21/20,Donald Trump,2/26/20,2/28/20,Mason-Dixon Polling & Strategy,625,rv,0.9947295,0,56,56.72658,55.5603,,64719,119686,,,
2020,Minnesota,10/21/20,Donald Trump,10/17/20,10/20/20,Civiqs,840,lv,0.8907058,0.8907058,43,42.71659,42.71252,,71539,133999,,,
2020,Minnesota,10/21/20,Donald Trump,9/22/20,10/19/20,SurveyMonkey,4696,lv,0.5589591,0.1473508,43,40.87707,40.83991,T,71494,133932,,,
2020,Minnesota,10/21/20,Donald Trump,10/12/20,10/15/20,Change Research,1021,lv,0.8396014,0.668162,44,43.60198,43.5871,,71455,133835,,,
2020,Minnesota,10/21/20,Donald Trump,9/21/20,10/18/20,SurveyMonkey,4544,lv,0.0200874,0.0044373,42,39.88649,39.8424,T,71409,133749,,,
2020,Minnesota,10/21/20,Donald Trump,9/19/20,10/17/20,SurveyMonkey,4503,lv,0.0401992,0.0071471,42,39.88649,39.83245,T,71327,133587,,,
2020,Minnesota,10/21/20,Donald Trump,9/18/20,10/16/20,SurveyMonkey,4440,lv,0.0209272,0.0028077,42,39.88649,39.82486,T,71269,133470,,,
2020,Minnesota,10/21/20,Donald Trump,9/17/20,10/15/20,SurveyMonkey,4198,lv,0.0210489,0.0019711,43,40.87707,40.80869,T,71208,133343,,,
2020,Minnesota,10/21/20,Donald Trump,9/17/20,10/14/20,SurveyMonkey,3868,lv,0,0,42,39.88649,39.81067,T,71134,133193,,,
2020,Minnesota,10/21/20,Donald Trump,9/16/20,10/13/20,SurveyMonkey,3675,lv,0.0221148,0.001717,42,39.88649,39.80279,T,71040,132986,,,
2020,Minnesota,10/21/20,Donald Trump,10/10/20,10/13/20,David Binder Research,200,lv,0.3355042,0.2395943,41,42.95982,42.95752,,71003,132877,,,
2020,Minnesota,10/21/20,Donald Trump,9/14/20,10/12/20,SurveyMonkey,3525,lv,0.0447821,0.0031158,43,40.87707,40.78458,T,70947,132778,,,
2020,Minnesota,10/21/20,Donald Trump,10/2/20,10/11/20,Morning Consult,898,lv,0.904797,0.3874922,44,43.64104,43.71037,T,70757,132366,,,
2020,Minnesota,10/21/20,Donald Trump,10/1/20,10/6/20,SurveyUSA,929,lv,1.749475,0.4634555,40,40.72887,40.72667,,70660,132132,,,
2020,Minnesota,10/21/20,Donald Trump,6/8/20,6/30/20,SurveyMonkey,860,lv,0.5146017,0,41.77,39.65882,40.41354,,70474,131328,,,
2020,Minnesota,10/21/20,Donald Trump,7/1/20,7/31/20,SurveyMonkey,2288,lv,0.60759,0,46.65,44.50203,45.00387,,70423,131226,,,
2020,Minnesota,10/21/20,Donald Trump,8/1/20,8/31/20,SurveyMonkey,1939,lv,0.6020836,0,43,40.87707,40.53988,,70373,131124,,,
2020,Minnesota,10/21/20,Donald Trump,9/1/20,9/30/20,SurveyMonkey,2808,lv,0.5422379,0.0054313,43.48,41.35294,41.00736,T,70322,131017,,,
2020,Minnesota,10/21/20,Donald Trump,9/21/20,9/23/20,Mason-Dixon Polling & Strategy,800,lv,1.336457,0.0369596,42,41.56364,41.33495,,69988,130342,,,
2020,Minnesota,10/21/20,Donald Trump,9/20/20,9/24/20,Suffolk University,500,lv,1.00103,0.0276834,40.2,40.5857,40.32185,,69978,130319,,,
2020,Minnesota,10/21/20,Donald Trump,9/12/20,9/17/20,Redfield & Wilton Strategies,718,lv,0.733246,0,42,42.81168,42.44307,,69567,129610,,,
2020,Minnesota,10/21/20,Donald Trump,9/8/20,9/13/20,ABC News/The Washington Post,615,lv,1.343457,0,41,41.09251,40.67063,,69474,129399,,,
2020,Minnesota,10/21/20,Donald Trump,9/4/20,9/13/20,Morning Consult,643,lv,0.665104,0,44,43.64104,43.23865,T,69449,129345,,,
2020,Minnesota,10/21/20,Donald Trump,5/27/20,6/5/20,Morning Consult,600,lv,0.6595737,0,45,44.63999,45.10323,T,69448,129344,,,
2020,Minnesota,10/21/20,Donald Trump,5/7/20,5/16/20,Morning Consult,600,lv,0.6808485,0,38,37.65127,37.36551,T,69447,129343,,,
2020,Minnesota,10/21/20,Donald Trump,9/9/20,9/11/20,YouGov,1087,lv,1.333139,0,41,41.17256,40.76181,,69424,129304,,,
2020,Minnesota,10/21/20,Donald Trump,9/8/20,9/10/20,Siena College/The New York Times Upshot,814,lv,1.691546,0,41,41.58695,41.16146,,69416,129275,,,
2020,Minnesota,10/21/20,Donald Trump,9/4/20,9/7/20,SurveyUSA,553,lv,1.122374,0,40.1,40.82924,40.36655,,68565,128382,,,
2020,Minnesota,10/21/20,Donald Trump,8/29/20,9/7/20,Morning Consult,649,lv,0.3963387,0,44,43.64104,43.22715,T,68547,128324,,,
2020,Minnesota,10/21/20,Donald Trump,9/3/20,9/4/20,Public Policy Polling,877,v,1.197809,0,44,44.33095,43.88983,,68481,128200,,,
2020,Minnesota,10/21/20,Donald Trump,5/26/20,5/28/20,Harper Polling,510,lv,0.7136007,0,42,40.60829,40.85695,,68473,128189,,,
2020,Minnesota,10/21/20,Donald Trump,8/30/20,9/1/20,Harper Polling,501,lv,0.7058587,0,45,43.59266,43.15298,,68460,128148,,,
2020,Minnesota,10/21/20,Donald Trump,8/21/20,8/30/20,Morning Consult,647,lv,0.6567416,0,43,42.64227,42.24565,T,68293,127914,,,
2020,Minnesota,10/21/20,Donald Trump,8/7/20,8/16/20,Morning Consult,615,lv,0.7525449,0,42,41.6437,41.47406,T,68282,127903,,,
2020,Minnesota,10/21/20,Donald Trump,8/15/20,8/18/20,Trafalgar Group,1141,lv,0.8998843,0,46.5,45.65514,45.41854,,68130,127613,,,
2020,Minnesota,10/21/20,Donald Trump,8/8/20,8/10/20,Emerson College,733,lv,1.292228,0,49,47.32691,47.31537,,67998,127325,,,
2020,Minnesota,10/21/20,Donald Trump,7/30/20,7/31/20,David Binder Research,200,lv,0.3355042,0,36,37.90556,38.0743,,67944,127217,,,
2020,Minnesota,10/21/20,Donald Trump,7/22/20,7/23/20,Public Policy Polling,1218,v,1.066215,0,42,43.10453,43.47167,,67851,127015,,,
2020,Minnesota,10/21/20,Donald Trump,5/17/20,5/26/20,Morning Consult,647,lv,0.529868,0,42,41.6437,41.7296,T,67798,126884,,,
2020,Minnesota,10/21/20,Donald Trump,7/17/20,7/26/20,Morning Consult,662,lv,0.7821972,0,44,43.64104,44.06067,T,67690,126754,,,
2020,Minnesota,10/21/20,Donald Trump,7/23/20,7/25/20,Trafalgar Group,1129,lv,0.8966046,0,44.2,43.36018,43.69876,,67680,126734,,,
2020,Minnesota,10/21/20,Donald Trump,7/18/20,7/20/20,Fox News/Beacon Research/Shaw & Co. Research,776,rv,1.261468,0,38,40.12163,40.58104,,67646,126562,,,
2020,Minnesota,10/21/20,Donald Trump,6/19/20,6/19/20,Gravis Marketing,600,rv,0.7028743,0,42,43.26733,43.98168,,66859,124786,,,
2020,Minnesota,10/21/20,Donald Trump,5/18/20,5/20/20,Mason-Dixon Polling & Strategy,800,rv,1.20518,0,44,44.94504,44.90821,,66517,123957,,,
2020,Michigan,10/21/20,Donald Trump,10/16/20,10/19/20,Change Research,718,lv,0.7176601,0.7176601,44,42.77434,42.75858,,71521,133959,,,
2020,Michigan,10/21/20,Donald Trump,9/22/20,10/19/20,SurveyMonkey,6222,lv,0.5794322,0.1323757,45,41.94462,41.92429,T,71495,133933,,,
2020,Michigan,10/21/20,Donald Trump,10/14/20,10/20/20,Ipsos,686,lv,0.8305945,0.792568,44,44.22285,44.19157,,71462,133844,,,
2020,Michigan,10/21/20,Donald Trump,9/20/20,10/18/20,SurveyMonkey,6026,lv,0.0407987,0.0073461,45,41.94462,41.91685,T,71410,133750,,,
2020,Michigan,10/21/20,Donald Trump,10/18/20,10/18/20,Mitchell Research & Communications,900,lv,0.7624149,0.7624149,41,41.4495,41.4265,,71367,133642,,,
2020,Michigan,10/21/20,Donald Trump,9/19/20,10/17/20,SurveyMonkey,5930,lv,0.0214583,0.0028036,44,40.95566,40.91933,T,71328,133588,,,
2020,Michigan,10/21/20,Donald Trump,9/19/20,10/16/20,SurveyMonkey,5794,lv,0,0,44,40.95566,40.91298,T,71270,133471,,,
2020,Michigan,10/21/20,Donald Trump,9/18/20,10/15/20,SurveyMonkey,5448,lv,0.0240564,0.0019873,45,41.94462,41.8961,T,71209,133344,,,
2020,Michigan,10/21/20,Donald Trump,10/12/20,10/15/20,Harris Insights & Analytics,1289,lv,1.058184,0.8665654,43,42.95578,42.93993,,71178,133260,,,
2020,Michigan,10/21/20,Donald Trump,10/11/20,10/14/20,Trafalgar Group,1025,lv,0.8661499,0.670094,46.5,44.13197,44.08019,,71170,133245,,,
2020,Michigan,10/21/20,Donald Trump,9/17/20,10/14/20,SurveyMonkey,5093,lv,0.0249139,0.001809,45,41.94462,41.88873,T,71135,133194,,,
2020,Michigan,10/21/20,Donald Trump,10/8/20,10/11/20,Civiqs,543,lv,0.5716264,0.364603,43,43.07093,43.11782,,71103,133106,,,
2020,Michigan,10/21/20,Donald Trump,10/8/20,10/13/20,RMG Research,800,lv,0.8138771,0.5559637,42,42.24948,42.26395,,71089,133064,,,
2020,Michigan,10/21/20,Donald Trump,9/16/20,10/13/20,SurveyMonkey,4848,lv,0.0268398,0.0016766,46,42.93515,42.87113,T,71041,132987,,,
2020,Michigan,10/21/20,Donald Trump,10/8/20,10/12/20,EPIC-MRA,600,lv,1.046879,0.6677353,39,39.83427,39.85532,,70979,132815,,,
2020,Michigan,10/21/20,Donald Trump,9/15/20,10/12/20,SurveyMonkey,4656,lv,0.0300448,0.0015672,46,42.93515,42.86232,T,70946,132777,,,
2020,Michigan,10/21/20,Donald Trump,10/7/20,10/13/20,Ipsos,620,lv,0.6914627,0.4046306,43.5,43.7225,43.74387,,70785,132430,,,
2020,Michigan,10/21/20,Donald Trump,10/2/20,10/11/20,Morning Consult,1710,lv,1.14354,0.4705453,44,43.56597,43.63319,T,70756,132365,,,
2020,Michigan,10/21/20,Donald Trump,10/6/20,10/11/20,Siena College/The New York Times Upshot,614,lv,1.30584,0.6555611,40,40.9517,40.96779,,70737,132334,,,
2020,Michigan,10/21/20,Donald Trump,10/6/20,10/9/20,YouGov,1190,lv,1.397891,0.6384893,46,45.43216,45.51414,,70724,132308,,,
2020,Michigan,10/21/20,Donald Trump,9/30/20,10/8/20,Baldwin Wallace University,1134,lv,0.7899531,0.2535274,43.2,43.23865,43.22039,,70719,132288,,,
2020,Michigan,10/21/20,Donald Trump,10/4/20,10/6/20,Redfield & Wilton Strategies,700,lv,0.703952,0.1877711,42,44.0665,44.08237,,70710,132264,,,
2020,Michigan,10/21/20,Donald Trump,10/6/20,10/7/20,Emerson College,716,lv,1.269049,0.4647391,43.4,42.52221,42.56104,,70692,132225,,,
2020,Michigan,10/21/20,Donald Trump,9/29/20,10/6/20,Ipsos,709,lv,0.9063689,0.073751,43,43.22212,43.20641,,70615,132031,,,
2020,Michigan,10/21/20,Donald Trump,10/2/20,10/4/20,Change Research,676,lv,0.6729352,0.1122086,43,41.77884,41.78374,,70606,132011,,,
2020,Michigan,10/21/20,Donald Trump,9/30/20,10/3/20,Glengariff Group,600,lv,0.7396094,0.1034396,39.2,39.8243,39.81579,,70589,131975,,,
2020,Michigan,10/21/20,Donald Trump,6/8/20,6/30/20,SurveyMonkey,1238,lv,0.5591819,0,45.85,42.78646,43.69918,,70475,131329,,,
2020,Michigan,10/21/20,Donald Trump,7/1/20,7/31/20,SurveyMonkey,3083,lv,0.6339576,0,48.26,45.1795,45.73298,,70424,131227,,,
